127.0.0.1 - - [29/Jan/2024:09:45:17 -0800] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:40 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:41 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:42 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:42 -0800] "GET /Shopaholic/EditCartServlet HTTP/1.1" 200 1053
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:43 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 7122
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:43 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:45 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:45 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7122
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:45 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:45 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2753
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:53 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:53 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:36:53 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:07 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:07 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:11 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:11 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:11 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:15 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:15 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:15 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:19 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:19 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2635
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:22 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3278
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:27 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:27 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2635
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:27 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:40 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:41 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2635
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:43 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:48 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:48 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2635
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:48 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:52 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:52 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:52 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:56 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:56 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:59 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:59 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7122
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:37:59 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:02 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:11 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:11 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:11 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:38 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:38 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:38 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:41 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:41 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:38:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/computer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/desk.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/images/gamer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:13 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:13 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:21 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:21 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:24 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:41:24 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/computer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/desk.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/images/gamer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:11 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:11 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:12 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:12 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:15 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:43:15 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/computer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/desk.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/images/gamer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:11 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:12 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:12 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:13 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:21 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:21 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:48 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:48 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:44:49 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:45:00 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:45:00 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7125
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7125
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/computer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/desk.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/images/gamer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:12 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2753
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:37 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7125
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:46:41 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2753
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:09 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2756
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:09 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:09 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:11 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7125
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:15 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2756
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:54 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2823
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:54 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:54 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:47:54 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:25 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2824
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:25 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 5066
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:25 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:25 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:38 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2824
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:38 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 5073
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:38 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:48:38 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:42 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:42 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:42 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:43 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:56 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:56 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:56 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:51:56 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:09 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:09 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:09 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:11 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:15 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:15 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:15 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:15 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:16 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 500 1425
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:22 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:23 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:23 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:23 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:24 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:24 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:24 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:30 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:30 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:30 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:34 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2943
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:36 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 500 1425
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:57 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2943
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:57 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:57 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:57 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:52:58 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 500 1425
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:01 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 2943
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:01 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:01 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:01 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:02 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:02 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:02 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:09 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:09 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:14 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:14 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 7121
0:0:0:0:0:0:0:1 - - [29/Jan/2024:16:53:14 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
